date,plant_id,location,waste_type,weight_tons,source,cost_per_ton_eur,collection_zone,weather,total_cost_eur,month,month_num,quarter
2026-11-04,WTE_RTM_01,Rotterdam Port,Plastic,298.2,Industrial,95.0,Port Area,Rainy,28329.0,2026-11,11,2026Q4
2026-11-04,WTE_RTM_01,Rotterdam Port,Industrial Waste,372.75,Industrial,85.0,South Rotterdam,Rainy,31683.75,2026-11,11,2026Q4
2026-11-04,WTE_RTM_02,Rotterdam City,Paper/Cardboard,149.1,Municipal,65.0,Central District,Rainy,9691.5,2026-11,11,2026Q4
2026-11-04,WTE_RTM_02,Rotterdam City,Metal,149.1,Municipal,80.0,Port Area,Rainy,11928.0,2026-11,11,2026Q4
2026-11-05,WTE_RTM_02,Rotterdam City,Organic,455.0,Household,70.0,Port Area,Cloudy,31850.0,2026-11,11,2026Q4
2026-11-05,WTE_RTM_01,Rotterdam Port,Plastic,260.0,Industrial,95.0,South Rotterdam,Cloudy,24700.0,2026-11,11,2026Q4
2026-11-05,WTE_RTM_01,Rotterdam Port,Industrial Waste,325.0,Industrial,85.0,Port Area,Cloudy,27625.0,2026-11,11,2026Q4
2026-11-05,WTE_RTM_02,Rotterdam City,Paper/Cardboard,130.0,Municipal,65.0,North Rotterdam,Cloudy,8450.0,2026-11,11,2026Q4
2026-11-05,WTE_RTM_02,Rotterdam City,Metal,130.0,Municipal,80.0,North Rotterdam,Cloudy,10400.0,2026-11,11,2026Q4
2026-11-06,WTE_RTM_02,Rotterdam City,Organic,540.75,Household,78.87478361223312,Central District,Dry,42651.54,2026-11,11,2026Q4
2026-11-06,WTE_RTM_01,Rotterdam Port,Plastic,309.0,Industrial,95.0,Port Area,Dry,29355.0,2026-11,11,2026Q4
2026-11-06,WTE_RTM_01,Rotterdam Port,Industrial Waste,386.25,Industrial,85.0,Port Area,Dry,32831.25,2026-11,11,2026Q4
2026-11-06,WTE_RTM_02,Rotterdam City,Paper/Cardboard,154.5,Municipal,65.0,North Rotterdam,Dry,10042.5,2026-11,11,2026Q4
2026-11-06,WTE_RTM_02,Rotterdam City,Metal,154.5,Municipal,80.0,Port Area,Dry,12360.0,2026-11,11,2026Q4
2026-11-07,WTE_RTM_02,Rotterdam City,Organic,415.1,Household,70.0,South Rotterdam,Dry,29057.0,2026-11,11,2026Q4
2026-11-07,WTE_RTM_01,Rotterdam Port,Plastic,237.2,Industrial,95.0,North Rotterdam,Dry,22534.0,2026-11,11,2026Q4
2026-11-07,WTE_RTM_01,Rotterdam Port,Industrial Waste,296.5,Industrial,78.87478361223312,Port Area,Dry,23386.37,2026-11,11,2026Q4
2026-11-07,WTE_RTM_02,Rotterdam City,Paper/Cardboard,118.6,Municipal,65.0,North Rotterdam,Dry,7709.0,2026-11,11,2026Q4
2026-11-07,WTE_RTM_02,Rotterdam City,Metal,118.6,Municipal,80.0,South Rotterdam,Dry,9488.0,2026-11,11,2026Q4
2026-11-08,WTE_RTM_02,Rotterdam City,Organic,446.6,Household,70.0,North Rotterdam,Dry,31262.0,2026-11,11,2026Q4
2026-11-08,WTE_RTM_01,Rotterdam Port,Plastic,255.2,Industrial,95.0,North Rotterdam,Dry,24244.0,2026-11,11,2026Q4
2026-11-08,WTE_RTM_01,Rotterdam Port,Industrial Waste,319.0,Industrial,85.0,Central District,Dry,27115.0,2026-11,11,2026Q4
2026-11-08,WTE_RTM_02,Rotterdam City,Paper/Cardboard,127.6,Municipal,65.0,North Rotterdam,Dry,8294.0,2026-11,11,2026Q4
2026-11-08,WTE_RTM_02,Rotterdam City,Metal,127.6,Municipal,80.0,Port Area,Dry,10208.0,2026-11,11,2026Q4
2026-11-09,WTE_RTM_02,Rotterdam City,Organic,559.3,Household,70.0,Port Area,Rainy,39151.0,2026-11,11,2026Q4
2026-11-09,WTE_RTM_01,Rotterdam Port,Plastic,319.6,Industrial,95.0,South Rotterdam,Rainy,30362.0,2026-11,11,2026Q4
2026-11-09,WTE_RTM_01,Rotterdam Port,Industrial Waste,399.5,Industrial,85.0,South Rotterdam,Rainy,33957.5,2026-11,11,2026Q4
2026-11-09,WTE_RTM_02,Rotterdam City,Paper/Cardboard,159.8,Municipal,65.0,South Rotterdam,Rainy,10387.0,2026-11,11,2026Q4
2026-11-09,WTE_RTM_02,Rotterdam City,Metal,159.8,Municipal,80.0,Central District,Rainy,12784.0,2026-11,11,2026Q4
2026-11-10,WTE_RTM_02,Rotterdam City,Organic,478.8,Household,70.0,Port Area,Dry,33516.0,2026-11,11,2026Q4
2026-11-10,WTE_RTM_01,Rotterdam Port,Plastic,273.6,Industrial,95.0,North Rotterdam,Dry,25992.0,2026-11,11,2026Q4
2026-11-10,WTE_RTM_01,Rotterdam Port,Industrial Waste,342.0,Industrial,85.0,North Rotterdam,Dry,29070.0,2026-11,11,2026Q4
2026-11-10,WTE_RTM_02,Rotterdam City,Paper/Cardboard,136.8,Municipal,65.0,North Rotterdam,Dry,8892.0,2026-11,11,2026Q4
2026-11-10,WTE_RTM_02,Rotterdam City,Metal,136.8,Municipal,80.0,Port Area,Dry,10944.0,2026-11,11,2026Q4
2026-11-11,WTE_RTM_02,Rotterdam City,Organic,458.5,Household,70.0,Port Area,Rainy,32095.0,2026-11,11,2026Q4
2026-11-11,WTE_RTM_01,Rotterdam Port,Plastic,262.0,Industrial,78.87478361223312,South Rotterdam,Rainy,20665.19,2026-11,11,2026Q4
2026-11-11,WTE_RTM_01,Rotterdam Port,Industrial Waste,327.5,Industrial,85.0,Central District,Rainy,27837.5,2026-11,11,2026Q4
2026-11-11,WTE_RTM_02,Rotterdam City,Paper/Cardboard,131.0,Municipal,65.0,North Rotterdam,Rainy,8515.0,2026-11,11,2026Q4
2026-11-11,WTE_RTM_02,Rotterdam City,Metal,131.0,Municipal,80.0,Central District,Rainy,10480.0,2026-11,11,2026Q4
2026-11-12,WTE_RTM_02,Rotterdam City,Organic,520.8,Household,70.0,North Rotterdam,Dry,36456.0,2026-11,11,2026Q4
2026-11-12,WTE_RTM_01,Rotterdam Port,Plastic,297.6,Industrial,95.0,Central District,Dry,28272.0,2026-11,11,2026Q4
2026-11-12,WTE_RTM_01,Rotterdam Port,Industrial Waste,372.0,Industrial,85.0,Port Area,Dry,31620.0,2026-11,11,2026Q4
2026-11-12,WTE_RTM_02,Rotterdam City,Paper/Cardboard,148.8,Municipal,65.0,Central District,Dry,9672.0,2026-11,11,2026Q4
2026-11-12,WTE_RTM_02,Rotterdam City,Metal,148.8,Municipal,80.0,South Rotterdam,Dry,11904.0,2026-11,11,2026Q4
2026-11-13,WTE_RTM_02,Rotterdam City,Organic,544.95,Household,70.0,Central District,Dry,38146.5,2026-11,11,2026Q4
2026-11-13,WTE_RTM_01,Rotterdam Port,Plastic,311.4,Industrial,95.0,South Rotterdam,Dry,29583.0,2026-11,11,2026Q4
2026-11-13,WTE_RTM_01,Rotterdam Port,Industrial Waste,389.25,Industrial,85.0,North Rotterdam,Dry,33086.25,2026-11,11,2026Q4
2026-11-13,WTE_RTM_02,Rotterdam City,Paper/Cardboard,155.7,Municipal,65.0,North Rotterdam,Dry,10120.5,2026-11,11,2026Q4
2026-11-13,WTE_RTM_02,Rotterdam City,Metal,155.7,Municipal,80.0,North Rotterdam,Dry,12456.0,2026-11,11,2026Q4
2026-11-14,WTE_RTM_02,Rotterdam City,Organic,485.45,Household,70.0,South Rotterdam,Rainy,33981.5,2026-11,11,2026Q4
2026-11-14,WTE_RTM_01,Rotterdam Port,Plastic,277.4,Industrial,95.0,Central District,Rainy,26353.0,2026-11,11,2026Q4
2026-11-14,WTE_RTM_01,Rotterdam Port,Industrial Waste,346.75,Industrial,85.0,South Rotterdam,Rainy,29473.75,2026-11,11,2026Q4
2026-11-14,WTE_RTM_02,Rotterdam City,Paper/Cardboard,138.7,Municipal,65.0,South Rotterdam,Rainy,9015.5,2026-11,11,2026Q4
2026-11-14,WTE_RTM_02,Rotterdam City,Metal,138.7,Municipal,80.0,North Rotterdam,Rainy,11096.0,2026-11,11,2026Q4
2026-11-15,WTE_RTM_02,Rotterdam City,Organic,470.05,Household,70.0,North Rotterdam,Dry,32903.5,2026-11,11,2026Q4
2026-11-15,WTE_RTM_01,Rotterdam Port,Plastic,268.6,Industrial,95.0,North Rotterdam,Dry,25517.0,2026-11,11,2026Q4
2026-11-15,WTE_RTM_01,Rotterdam Port,Industrial Waste,335.75,Industrial,85.0,Central District,Dry,28538.75,2026-11,11,2026Q4
2026-11-15,WTE_RTM_02,Rotterdam City,Paper/Cardboard,134.3,Municipal,65.0,Port Area,Dry,8729.5,2026-11,11,2026Q4
2026-11-15,WTE_RTM_02,Rotterdam City,Metal,134.3,Municipal,80.0,Port Area,Dry,10744.0,2026-11,11,2026Q4
2026-11-16,WTE_RTM_02,Rotterdam City,Organic,539.35,Household,70.0,Central District,Cloudy,37754.5,2026-11,11,2026Q4
2026-11-16,WTE_RTM_01,Rotterdam Port,Plastic,308.2,Industrial,95.0,Port Area,Cloudy,29279.0,2026-11,11,2026Q4
2026-11-16,WTE_RTM_01,Rotterdam Port,Industrial Waste,385.25,Industrial,78.87478361223312,Central District,Cloudy,30386.51,2026-11,11,2026Q4
2026-11-16,WTE_RTM_02,Rotterdam City,Paper/Cardboard,154.1,Municipal,65.0,South Rotterdam,Cloudy,10016.5,2026-11,11,2026Q4
2026-11-16,WTE_RTM_02,Rotterdam City,Metal,154.1,Municipal,80.0,North Rotterdam,Cloudy,12328.0,2026-11,11,2026Q4
2026-11-17,WTE_RTM_02,Rotterdam City,Organic,436.1,Household,70.0,Central District,Rainy,30527.0,2026-11,11,2026Q4
2026-11-17,WTE_RTM_01,Rotterdam Port,Plastic,249.2,Industrial,95.0,North Rotterdam,Rainy,23674.0,2026-11,11,2026Q4
2026-11-17,WTE_RTM_01,Rotterdam Port,Industrial Waste,311.5,Industrial,85.0,North Rotterdam,Rainy,26477.5,2026-11,11,2026Q4
2026-11-17,WTE_RTM_02,Rotterdam City,Paper/Cardboard,124.6,Municipal,65.0,Port Area,Rainy,8099.0,2026-11,11,2026Q4
2026-11-17,WTE_RTM_02,Rotterdam City,Metal,124.6,Municipal,80.0,Port Area,Rainy,9968.0,2026-11,11,2026Q4
2026-11-18,WTE_RTM_02,Rotterdam City,Organic,531.65,Household,70.0,North Rotterdam,Dry,37215.5,2026-11,11,2026Q4
2026-11-18,WTE_RTM_01,Rotterdam Port,Plastic,303.8,Industrial,78.87478361223312,Central District,Dry,23962.16,2026-11,11,2026Q4
2026-11-18,WTE_RTM_01,Rotterdam Port,Industrial Waste,379.75,Industrial,85.0,Central District,Dry,32278.75,2026-11,11,2026Q4
2026-11-18,WTE_RTM_02,Rotterdam City,Paper/Cardboard,151.9,Municipal,65.0,North Rotterdam,Dry,9873.5,2026-11,11,2026Q4
2026-11-18,WTE_RTM_02,Rotterdam City,Metal,151.9,Municipal,80.0,Port Area,Dry,12152.0,2026-11,11,2026Q4
2026-11-19,WTE_RTM_02,Rotterdam City,Organic,566.65,Household,70.0,North Rotterdam,Cloudy,39665.5,2026-11,11,2026Q4
2026-11-19,WTE_RTM_01,Rotterdam Port,Plastic,323.8,Industrial,95.0,North Rotterdam,Cloudy,30761.0,2026-11,11,2026Q4
2026-11-19,WTE_RTM_01,Rotterdam Port,Industrial Waste,404.75,Industrial,85.0,Port Area,Cloudy,34403.75,2026-11,11,2026Q4
2026-11-19,WTE_RTM_02,Rotterdam City,Paper/Cardboard,161.9,Municipal,65.0,North Rotterdam,Cloudy,10523.5,2026-11,11,2026Q4
2026-11-19,WTE_RTM_02,Rotterdam City,Metal,161.9,Municipal,80.0,South Rotterdam,Cloudy,12952.0,2026-11,11,2026Q4
2026-11-20,WTE_RTM_02,Rotterdam City,Organic,469.35,Household,70.0,North Rotterdam,Rainy,32854.5,2026-11,11,2026Q4
2026-11-20,WTE_RTM_01,Rotterdam Port,Plastic,268.2,Industrial,95.0,North Rotterdam,Rainy,25479.0,2026-11,11,2026Q4
2026-11-20,WTE_RTM_01,Rotterdam Port,Industrial Waste,335.25,Industrial,85.0,Central District,Rainy,28496.25,2026-11,11,2026Q4
2026-11-20,WTE_RTM_02,Rotterdam City,Paper/Cardboard,134.1,Municipal,65.0,Port Area,Rainy,8716.5,2026-11,11,2026Q4
2026-11-20,WTE_RTM_02,Rotterdam City,Metal,134.1,Municipal,80.0,Central District,Rainy,10728.0,2026-11,11,2026Q4
2026-11-21,WTE_RTM_02,Rotterdam City,Organic,462.35,Household,70.0,Port Area,Cloudy,32364.5,2026-11,11,2026Q4
2026-11-21,WTE_RTM_01,Rotterdam Port,Plastic,264.2,Industrial,95.0,South Rotterdam,Cloudy,25099.0,2026-11,11,2026Q4
2026-11-21,WTE_RTM_01,Rotterdam Port,Industrial Waste,330.25,Industrial,85.0,Central District,Cloudy,28071.25,2026-11,11,2026Q4
2026-11-21,WTE_RTM_02,Rotterdam City,Paper/Cardboard,132.1,Municipal,65.0,Port Area,Cloudy,8586.5,2026-11,11,2026Q4
2026-11-21,WTE_RTM_02,Rotterdam City,Metal,132.1,Municipal,80.0,Central District,Cloudy,10568.0,2026-11,11,2026Q4
2026-11-22,WTE_RTM_02,Rotterdam City,Organic,396.2,Household,70.0,North Rotterdam,Cloudy,27734.0,2026-11,11,2026Q4
2026-11-22,WTE_RTM_01,Rotterdam Port,Plastic,226.4,Industrial,95.0,South Rotterdam,Cloudy,21508.0,2026-11,11,2026Q4
2026-11-22,WTE_RTM_01,Rotterdam Port,Industrial Waste,274.0310305123777,Industrial,85.0,North Rotterdam,Cloudy,23292.64,2026-11,11,2026Q4
2026-11-22,WTE_RTM_02,Rotterdam City,Paper/Cardboard,113.2,Municipal,65.0,North Rotterdam,Cloudy,7358.0,2026-11,11,2026Q4
2026-11-22,WTE_RTM_02,Rotterdam City,Metal,113.2,Municipal,80.0,Port Area,Cloudy,9056.0,2026-11,11,2026Q4
2026-11-23,WTE_RTM_02,Rotterdam City,Organic,477.4,Household,70.0,South Rotterdam,Dry,33418.0,2026-11,11,2026Q4
2026-11-23,WTE_RTM_01,Rotterdam Port,Plastic,272.8,Industrial,95.0,North Rotterdam,Dry,25916.0,2026-11,11,2026Q4
2026-11-23,WTE_RTM_01,Rotterdam Port,Industrial Waste,341.0,Industrial,85.0,Central District,Dry,28985.0,2026-11,11,2026Q4
2026-11-23,WTE_RTM_02,Rotterdam City,Paper/Cardboard,136.4,Municipal,65.0,North Rotterdam,Dry,8866.0,2026-11,11,2026Q4
2026-11-23,WTE_RTM_02,Rotterdam City,Metal,136.4,Municipal,80.0,Central District,Dry,10912.0,2026-11,11,2026Q4
2026-11-24,WTE_RTM_02,Rotterdam City,Organic,518.7,Household,70.0,Central District,Cloudy,36309.0,2026-11,11,2026Q4
2026-11-24,WTE_RTM_01,Rotterdam Port,Plastic,296.4,Industrial,95.0,South Rotterdam,Cloudy,28158.0,2026-11,11,2026Q4
2026-11-24,WTE_RTM_01,Rotterdam Port,Industrial Waste,370.5,Industrial,78.87478361223312,Central District,Cloudy,29223.11,2026-11,11,2026Q4
2026-11-24,WTE_RTM_02,Rotterdam City,Paper/Cardboard,148.2,Municipal,65.0,Port Area,Cloudy,9633.0,2026-11,11,2026Q4
2026-11-24,WTE_RTM_02,Rotterdam City,Metal,148.2,Municipal,80.0,North Rotterdam,Cloudy,11856.0,2026-11,11,2026Q4
2026-11-25,WTE_RTM_02,Rotterdam City,Organic,485.1,Household,70.0,Central District,Rainy,33957.0,2026-11,11,2026Q4
2026-11-25,WTE_RTM_01,Rotterdam Port,Plastic,277.2,Industrial,95.0,Central District,Rainy,26334.0,2026-11,11,2026Q4
2026-11-25,WTE_RTM_01,Rotterdam Port,Industrial Waste,346.5,Industrial,85.0,South Rotterdam,Rainy,29452.5,2026-11,11,2026Q4
2026-11-25,WTE_RTM_02,Rotterdam City,Paper/Cardboard,138.6,Municipal,65.0,Central District,Rainy,9009.0,2026-11,11,2026Q4
2026-11-25,WTE_RTM_02,Rotterdam City,Metal,138.6,Municipal,80.0,Port Area,Rainy,11088.0,2026-11,11,2026Q4
2026-11-26,WTE_RTM_02,Rotterdam City,Organic,539.7,Household,70.0,Port Area,Dry,37779.0,2026-11,11,2026Q4
2026-11-26,WTE_RTM_01,Rotterdam Port,Plastic,308.4,Industrial,78.87478361223312,Port Area,Dry,24324.98,2026-11,11,2026Q4
2026-11-26,WTE_RTM_01,Rotterdam Port,Industrial Waste,385.5,Industrial,85.0,North Rotterdam,Dry,32767.5,2026-11,11,2026Q4
2026-11-26,WTE_RTM_02,Rotterdam City,Paper/Cardboard,274.0310305123777,Municipal,65.0,Central District,Dry,17812.02,2026-11,11,2026Q4
2026-11-26,WTE_RTM_02,Rotterdam City,Metal,154.2,Municipal,80.0,South Rotterdam,Dry,12336.0,2026-11,11,2026Q4
2026-11-27,WTE_RTM_02,Rotterdam City,Organic,556.5,Household,70.0,North Rotterdam,Dry,38955.0,2026-11,11,2026Q4
2026-11-27,WTE_RTM_01,Rotterdam Port,Plastic,318.0,Industrial,95.0,North Rotterdam,Dry,30210.0,2026-11,11,2026Q4
2026-11-27,WTE_RTM_01,Rotterdam Port,Industrial Waste,397.5,Industrial,85.0,South Rotterdam,Dry,33787.5,2026-11,11,2026Q4
2026-11-27,WTE_RTM_02,Rotterdam City,Paper/Cardboard,159.0,Municipal,65.0,South Rotterdam,Dry,10335.0,2026-11,11,2026Q4
2026-11-27,WTE_RTM_02,Rotterdam City,Metal,159.0,Municipal,80.0,Central District,Dry,12720.0,2026-11,11,2026Q4
2026-11-28,WTE_RTM_02,Rotterdam City,Organic,448.35,Household,70.0,Port Area,Dry,31384.5,2026-11,11,2026Q4
2026-11-28,WTE_RTM_01,Rotterdam Port,Plastic,256.2,Industrial,95.0,Central District,Dry,24339.0,2026-11,11,2026Q4
2026-11-28,WTE_RTM_01,Rotterdam Port,Industrial Waste,320.25,Industrial,85.0,South Rotterdam,Dry,27221.25,2026-11,11,2026Q4
2026-11-28,WTE_RTM_02,Rotterdam City,Paper/Cardboard,128.1,Municipal,65.0,Port Area,Dry,8326.5,2026-11,11,2026Q4
2026-11-28,WTE_RTM_02,Rotterdam City,Metal,128.1,Municipal,80.0,Port Area,Dry,10248.0,2026-11,11,2026Q4
2026-11-29,WTE_RTM_02,Rotterdam City,Organic,486.85,Household,70.0,Central District,Cloudy,34079.5,2026-11,11,2026Q4
2026-11-29,WTE_RTM_01,Rotterdam Port,Plastic,278.2,Industrial,95.0,Central District,Cloudy,26429.0,2026-11,11,2026Q4
2026-11-29,WTE_RTM_01,Rotterdam Port,Industrial Waste,347.75,Industrial,85.0,Central District,Cloudy,29558.75,2026-11,11,2026Q4
2026-11-29,WTE_RTM_02,Rotterdam City,Paper/Cardboard,139.1,Municipal,65.0,South Rotterdam,Cloudy,9041.5,2026-11,11,2026Q4
2026-11-29,WTE_RTM_02,Rotterdam City,Metal,139.1,Municipal,80.0,North Rotterdam,Cloudy,11128.0,2026-11,11,2026Q4
2026-11-30,WTE_RTM_02,Rotterdam City,Organic,536.55,Household,70.0,Port Area,Cloudy,37558.5,2026-11,11,2026Q4
2026-11-30,WTE_RTM_01,Rotterdam Port,Plastic,306.6,Industrial,95.0,South Rotterdam,Cloudy,29127.0,2026-11,11,2026Q4
2026-11-30,WTE_RTM_01,Rotterdam Port,Industrial Waste,383.25,Industrial,85.0,Port Area,Cloudy,32576.25,2026-11,11,2026Q4
2026-11-30,WTE_RTM_02,Rotterdam City,Paper/Cardboard,153.3,Municipal,65.0,South Rotterdam,Cloudy,9964.5,2026-11,11,2026Q4
2026-11-30,WTE_RTM_02,Rotterdam City,Metal,274.0310305123777,Municipal,80.0,Central District,Cloudy,21922.48,2026-11,11,2026Q4
2026-12-01,WTE_RTM_02,Rotterdam City,Organic,451.5,Household,70.0,North Rotterdam,Rainy,31605.0,2026-12,12,2026Q4
2026-12-01,WTE_RTM_01,Rotterdam Port,Plastic,258.0,Industrial,95.0,Port Area,Rainy,24510.0,2026-12,12,2026Q4
2026-12-01,WTE_RTM_01,Rotterdam Port,Industrial Waste,322.5,Industrial,85.0,Central District,Rainy,27412.5,2026-12,12,2026Q4
2026-12-01,WTE_RTM_02,Rotterdam City,Paper/Cardboard,129.0,Municipal,65.0,North Rotterdam,Rainy,8385.0,2026-12,12,2026Q4
2026-12-01,WTE_RTM_02,Rotterdam City,Metal,129.0,Municipal,80.0,Central District,Rainy,10320.0,2026-12,12,2026Q4
2026-12-02,WTE_RTM_02,Rotterdam City,Organic,474.6,Household,70.0,South Rotterdam,Rainy,33222.0,2026-12,12,2026Q4
2026-12-02,WTE_RTM_01,Rotterdam Port,Plastic,271.2,Industrial,78.87478361223312,South Rotterdam,Rainy,21390.84,2026-12,12,2026Q4
2026-12-02,WTE_RTM_01,Rotterdam Port,Industrial Waste,339.0,Industrial,85.0,Central District,Rainy,28815.0,2026-12,12,2026Q4
2026-12-02,WTE_RTM_02,Rotterdam City,Paper/Cardboard,135.6,Municipal,65.0,Central District,Rainy,8814.0,2026-12,12,2026Q4
2026-12-02,WTE_RTM_02,Rotterdam City,Metal,135.6,Municipal,80.0,South Rotterdam,Rainy,10848.0,2026-12,12,2026Q4
2026-12-03,WTE_RTM_02,Rotterdam City,Organic,423.15,Household,70.0,North Rotterdam,Rainy,29620.5,2026-12,12,2026Q4
2026-12-03,WTE_RTM_01,Rotterdam Port,Plastic,241.8,Industrial,95.0,Central District,Rainy,22971.0,2026-12,12,2026Q4
2026-12-03,WTE_RTM_01,Rotterdam Port,Industrial Waste,302.25,Industrial,85.0,Port Area,Rainy,25691.25,2026-12,12,2026Q4
2026-12-03,WTE_RTM_02,Rotterdam City,Paper/Cardboard,120.9,Municipal,65.0,South Rotterdam,Rainy,7858.5,2026-12,12,2026Q4
2026-12-03,WTE_RTM_02,Rotterdam City,Metal,120.9,Municipal,80.0,Central District,Rainy,9672.0,2026-12,12,2026Q4
2026-12-04,WTE_RTM_02,Rotterdam City,Organic,506.45,Household,70.0,Port Area,Rainy,35451.5,2026-12,12,2026Q4
2026-12-04,WTE_RTM_01,Rotterdam Port,Plastic,289.4,Industrial,95.0,Port Area,Rainy,27493.0,2026-12,12,2026Q4
2026-12-04,WTE_RTM_01,Rotterdam Port,Industrial Waste,361.75,Industrial,85.0,North Rotterdam,Rainy,30748.75,2026-12,12,2026Q4
2026-12-04,WTE_RTM_02,Rotterdam City,Paper/Cardboard,144.7,Municipal,65.0,South Rotterdam,Rainy,9405.5,2026-12,12,2026Q4
2026-12-04,WTE_RTM_02,Rotterdam City,Metal,144.7,Municipal,80.0,South Rotterdam,Rainy,11576.0,2026-12,12,2026Q4
2026-12-05,WTE_RTM_02,Rotterdam City,Organic,274.0310305123777,Household,70.0,Port Area,Cloudy,19182.17,2026-12,12,2026Q4
2026-12-05,WTE_RTM_01,Rotterdam Port,Plastic,246.6,Industrial,95.0,North Rotterdam,Cloudy,23427.0,2026-12,12,2026Q4
2026-12-05,WTE_RTM_01,Rotterdam Port,Industrial Waste,308.25,Industrial,85.0,Central District,Cloudy,26201.25,2026-12,12,2026Q4
2026-12-05,WTE_RTM_02,Rotterdam City,Paper/Cardboard,123.3,Municipal,65.0,Central District,Cloudy,8014.5,2026-12,12,2026Q4
2026-12-05,WTE_RTM_02,Rotterdam City,Metal,123.3,Municipal,80.0,Central District,Cloudy,9864.0,2026-12,12,2026Q4
2026-12-06,WTE_RTM_02,Rotterdam City,Organic,456.4,Household,70.0,South Rotterdam,Cloudy,31948.0,2026-12,12,2026Q4
2026-12-06,WTE_RTM_01,Rotterdam Port,Plastic,260.8,Industrial,95.0,North Rotterdam,Cloudy,24776.0,2026-12,12,2026Q4
2026-12-06,WTE_RTM_01,Rotterdam Port,Industrial Waste,326.0,Industrial,85.0,South Rotterdam,Cloudy,27710.0,2026-12,12,2026Q4
2026-12-06,WTE_RTM_02,Rotterdam City,Paper/Cardboard,130.4,Municipal,65.0,South Rotterdam,Cloudy,8476.0,2026-12,12,2026Q4
2026-12-06,WTE_RTM_02,Rotterdam City,Metal,274.0310305123777,Municipal,80.0,South Rotterdam,Cloudy,21922.48,2026-12,12,2026Q4
2026-12-07,WTE_RTM_02,Rotterdam City,Organic,442.05,Household,70.0,Central District,Rainy,30943.5,2026-12,12,2026Q4
2026-12-07,WTE_RTM_01,Rotterdam Port,Plastic,252.6,Industrial,95.0,South Rotterdam,Rainy,23997.0,2026-12,12,2026Q4
2026-12-07,WTE_RTM_01,Rotterdam Port,Industrial Waste,274.0310305123777,Industrial,85.0,Port Area,Rainy,23292.64,2026-12,12,2026Q4
2026-12-07,WTE_RTM_02,Rotterdam City,Paper/Cardboard,126.3,Municipal,65.0,North Rotterdam,Rainy,8209.5,2026-12,12,2026Q4
2026-12-07,WTE_RTM_02,Rotterdam City,Metal,274.0310305123777,Municipal,80.0,North Rotterdam,Rainy,21922.48,2026-12,12,2026Q4
2026-12-08,WTE_RTM_02,Rotterdam City,Organic,560.7,Household,70.0,Central District,Cloudy,39249.0,2026-12,12,2026Q4
2026-12-08,WTE_RTM_01,Rotterdam Port,Plastic,320.4,Industrial,95.0,South Rotterdam,Cloudy,30438.0,2026-12,12,2026Q4
2026-12-08,WTE_RTM_01,Rotterdam Port,Industrial Waste,400.5,Industrial,85.0,Central District,Cloudy,34042.5,2026-12,12,2026Q4
2026-12-08,WTE_RTM_02,Rotterdam City,Paper/Cardboard,160.2,Municipal,65.0,North Rotterdam,Cloudy,10413.0,2026-12,12,2026Q4
2026-12-08,WTE_RTM_02,Rotterdam City,Metal,160.2,Municipal,80.0,South Rotterdam,Cloudy,12816.0,2026-12,12,2026Q4
2026-12-09,WTE_RTM_02,Rotterdam City,Organic,453.25,Household,70.0,Port Area,Cloudy,31727.5,2026-12,12,2026Q4
2026-12-09,WTE_RTM_01,Rotterdam Port,Plastic,259.0,Industrial,95.0,Central District,Cloudy,24605.0,2026-12,12,2026Q4
2026-12-09,WTE_RTM_01,Rotterdam Port,Industrial Waste,323.75,Industrial,85.0,Central District,Cloudy,27518.75,2026-12,12,2026Q4
2026-12-09,WTE_RTM_02,Rotterdam City,Paper/Cardboard,129.5,Municipal,65.0,South Rotterdam,Cloudy,8417.5,2026-12,12,2026Q4
2026-12-09,WTE_RTM_02,Rotterdam City,Metal,129.5,Municipal,80.0,Port Area,Cloudy,10360.0,2026-12,12,2026Q4
2026-12-10,WTE_RTM_02,Rotterdam City,Organic,476.35,Household,70.0,Central District,Cloudy,33344.5,2026-12,12,2026Q4
2026-12-10,WTE_RTM_01,Rotterdam Port,Plastic,272.2,Industrial,95.0,North Rotterdam,Cloudy,25859.0,2026-12,12,2026Q4
2026-12-10,WTE_RTM_01,Rotterdam Port,Industrial Waste,340.25,Industrial,85.0,North Rotterdam,Cloudy,28921.25,2026-12,12,2026Q4
2026-12-10,WTE_RTM_02,Rotterdam City,Paper/Cardboard,136.1,Municipal,65.0,Central District,Cloudy,8846.5,2026-12,12,2026Q4
2026-12-10,WTE_RTM_02,Rotterdam City,Metal,136.1,Municipal,80.0,South Rotterdam,Cloudy,10888.0,2026-12,12,2026Q4
2026-12-11,WTE_RTM_02,Rotterdam City,Organic,496.3,Household,78.87478361223312,Central District,Dry,39145.56,2026-12,12,2026Q4
2026-12-11,WTE_RTM_01,Rotterdam Port,Plastic,283.6,Industrial,95.0,South Rotterdam,Dry,26942.0,2026-12,12,2026Q4
2026-12-11,WTE_RTM_01,Rotterdam Port,Industrial Waste,354.5,Industrial,85.0,Port Area,Dry,30132.5,2026-12,12,2026Q4
2026-12-11,WTE_RTM_02,Rotterdam City,Paper/Cardboard,141.8,Municipal,65.0,Central District,Dry,9217.0,2026-12,12,2026Q4
